148,-1.40463,-2.13437,4.03178
149,-1.40911,-2.13036,4.02526
150,-1.42112,-2.14027,4.03481
151,-1.41486,-2.14346,4.02634
152,-1.39477,-2.13221,4.00383
153,-1.37152,-2.12681,4.00033
154,-1.3606,-2.11798,3.98547
155,-1.34867,-2.11534,3.97003
156,-1.342,-2.11734,3.96846
157,-1.3397,-2.12156,3.97728
158,-1.33306,-2.12967,3.98241
159,-1.317,-2.11902,3.95618
160,-1.30118,-2.11278,3.93555
161,-1.29549,-2.12034,3.96738
162,-1.29685,-2.12336,3.97748
163,-1.30147,-2.11137,3.93035
164,-1.22968,-2.07155,3.87515
165,-1.20146,-2.05371,3.85357
166,-1.20072,-2.06006,3.87967
167,-1.21136,-2.06439,3.89193
168,-1.19204,-2.05607,3.88071
169,-1.18088,-2.04201,3.85405
170,-1.19551,-2.0367,3.84898
171,-1.19157,-2.03028,3.8368
172,-1.18905,-2.0298,3.84741
173,-1.20624,-2.02437,3.83322
174,-1.22115,-2.01715,3.82415
175,-1.23166,-2.01876,3.8272
176,-1.24383,-2.01614,3.81664
177,-1.25364,-2.02036,3.82569
178,-1.26485,-2.00744,3.76832
179,-1.25476,-1.9964,3.74746
180,-1.26768,-1.99614,3.7183
181,-1.2827,-1.99116,3.67902
182,-1.30577,-1.98828,3.6389
183,-1.30806,-1.9737,3.59476
184,-1.32023,-1.96642,3.55469
185,-1.32456,-1.95329,3.48995
186,-1.34815,-1.95401,3.45332
187,-1.33771,-1.93883,3.41105
188,-1.32825,-1.91881,3.35337
189,-1.33317,-1.8888,3.19718
190,-1.33411,-1.9095,3.24402
191,-1.35504,-1.91423,3.21081
192,-1.49217,-1.96004,3.26401
193,-1.47521,-1.93904,3.21586
194,-1.47173,-1.93441,3.15267
195,-1.46377,-1.9243,3.09419
196,-1.44177,-1.88566,3.02572
197,-1.43162,-1.86004,2.96502
198,-1.36538,-1.8173,2.84552
199,-1.36437,-1.79666,2.82277
200,-1.38862,-1.8083,2.84324
201,-1.32947,-1.74162,2.70373
202,-1.33222,-1.74279,2.69172
203,-1.29226,-1.68605,2.56941
204,-1.24509,-1.64243,2.45959
205,-1.2067,-1.60358,2.43634
206,-1.19315,-1.59157,2.4288
207,-1.21767,-1.60977,2.47958
208,-1.20499,-1.60202,2.50265
209,-1.19927,-1.58643,2.45843
210,-1.20033,-1.57487,2.42838
211,-1.24009,-1.60347,2.47819
212,-1.29506,-1.6464,2.59525
213,-1.26642,-1.59191,2.50165
214,-1.30615,-1.61019,2.59171
215,-1.31571,-1.61488,2.63285
216,-1.3346,-1.61512,2.6519
217,-1.25626,-1.5262,2.44562
218,-1.21615,-1.48692,2.40207
219,-1.21226,-1.46071,2.35127
220,-1.16598,-1.42573,2.3094
221,-1.13425,-1.38903,2.20959
222,-1.12317,-1.381,2.19205
223,-1.09972,-1.37394,2.16493
224,-1.10685,-1.36646,2.12572
225,-1.12098,-1.37842,2.10575
226,-1.1166,-1.35931,1.99698
227,-1.10047,-1.34436,1.97325
228,-1.0689,-1.31895,1.92061
229,-1.03478,-1.29241,1.89749
230,-1.01328,-1.26412,1.85503
231,-0.98474,-1.24,1.84258
232,-0.951581,-1.20442,1.8054
233,-0.932305,-1.16964,1.71178
234,-0.903682,-1.13876,1.67529
235,-0.88122,-1.10783,1.65753
236,-0.854857,-1.06915,1.62126
237,-0.829069,-1.0191,1.54518
238,-0.812257,-0.99444,1.46359
239,-0.792289,-0.965096,1.39139
240,-0.779401,-0.939413,1.35002
241,-0.765086,-0.906898,1.2919
242,-0.748292,-0.883434,1.2598
243,-0.733815,-0.857891,1.18813
244,-0.709146,-0.826268,1.12655
245,-0.684635,-0.798505,1.04491
246,-0.663843,-0.777589,0.986905
247,-0.648298,-0.757742,0.913714
248,-0.635365,-0.742224,0.854535
249,-0.626438,-0.728191,0.837701
250,-0.629666,-0.727577,0.830924
251,-0.629076,-0.720003,0.793409
252,-0.629701,-0.714734,0.759002
253,-0.632288,-0.715696,0.739758
254,-0.630093,-0.710727,0.705415
255,-0.63439,-0.712365,0.674342
256,-0.637782,-0.712012,0.647552
257,-0.645273,-0.718788,0.635703
258,-0.645261,-0.717444,0.613574
259,-0.646425,-0.718414,0.598663
260,-0.651313,-0.717252,0.567415
261,-0.646874,-0.711946,0.51421
262,-0.647344,-0.711142,0.512381
263,-0.653904,-0.713663,0.472559
264,-0.663605,-0.71753,0.455882
265,-0.660637,-0.711554,0.417517
266,-0.668267,-0.715708,0.394296
267,-0.671203,-0.714571,0.375874
268,-0.669587,-0.71051,0.345209
269,-0.676743,-0.715697,0.338624
270,-0.67801,-0.714053,0.316531
271,-0.691557,-0.725657,0.318621
272,-0.698672,-0.729649,0.314297
273,-0.718439,-0.748867,0.32311
274,-0.729029,-0.757835,0.307117
275,-0.742011,-0.769445,0.311928
276,-0.755812,-0.780335,0.306881
277,-0.7695,-0.794649,0.314059
278,-0.78341,-0.80785,0.314289
279,-0.793271,-0.816591,0.334723
280,-0.809606,-0.83437,0.374428
281,-0.838679,-0.864031,0.404761
282,-0.847831,-0.872562,0.420215
283,-0.86863,-0.899348,0.513547
284,-0.878577,-0.908796,0.537905
285,-0.917504,-0.939864,0.471435
286,-0.926416,-0.943193,0.485515
287,-0.936448,-0.951967,0.472536
288,-0.956731,-0.97058,0.479115
289,-0.960213,-0.971711,0.49421
290,-0.964905,-0.970746,0.461407
291,-0.975308,-0.988944,0.510963
292,-0.994857,-1.00193,0.502611
293,-1.04537,-1.05494,0.608529
294,-1.00698,-1.01654,0.508703
295,-1.03376,-1.04672,0.549587
296,-1.0417,-1.05543,0.555798
297,-1.05588,-1.07438,0.580934
298,-1.05331,-1.0756,0.587363
299,-1.06463,-1.08761,0.595953
300,-1.08721,-1.1121,0.641452
301,-1.08444,-1.10892,0.648449
302,-1.10487,-1.12767,0.62254
303,-1.11002,-1.13364,0.658155
304,-1.11598,-1.14662,0.697031
305,-1.14227,-1.17098,0.729813
306,-1.19104,-1.21858,0.830862
307,-1.19768,-1.21849,0.784158
308,-1.19948,-1.2267,0.837232
309,-1.23342,-1.26212,0.94709
310,-1.24554,-1.26905,0.964731
311,-1.23659,-1.25719,0.933472
312,-1.22247,-1.24235,0.916586
313,-1.22293,-1.24245,0.915474
314,-1.20276,-1.21912,0.849621
315,-1.17458,-1.19177,0.825217
316,-1.16189,-1.17772,0.800002
317,-1.14919,-1.16441,0.792814
318,-1.15458,-1.16749,0.784218
319,-1.14424,-1.15481,0.741647
320,-1.15111,-1.15748,0.726246
321,-1.15806,-1.16288,0.729755
322,-1.17226,-1.17492,0.74891
323,-1.1722,-1.17359,0.735528
324,-1.1828,-1.18301,0.740924
325,-1.19459,-1.19348,0.726086
326,-1.20488,-1.20222,0.74672
327,-1.21804,-1.21484,0.756529
328,-1.23196,-1.22809,0.78432
329,-1.23862,-1.23452,0.795572
330,-1.245,-1.24051,0.79265
331,-1.24884,-1.24435,0.764809
332,-1.2451,-1.24066,0.765063
333,-1.23852,-1.2343,0.738434
334,-1.2343,-1.23046,0.714865
335,-1.22822,-1.22461,0.694047
336,-1.22309,-1.22005,0.661883
337,-1.21309,-1.21056,0.615863
338,-1.20378,-1.20112,0.597918
339,-1.18776,-1.18535,0.561141
340,-1.17507,-1.17337,0.522092
341,-1.16339,-1.16158,0.475571
342,-1.14748,-1.14559,0.434256
343,-1.13794,-1.13632,0.398364
344,-1.12955,-1.12836,0.365438
345,-1.13719,-1.13644,0.356265
346,-1.1317,-1.13041,0.341675
347,-1.12293,-1.12227,0.320309
348,-1.12825,-1.12782,0.296685
349,-1.13051,-1.13052,0.294325
350,-1.13761,-1.13768,0.277617
351,-1.14008,-1.13978,0.276362
352,-1.14319,-1.14306,0.266041
353,-1.14709,-1.14647,0.270204
354,-1.1496,-1.14972,0.24891
355,-1.15271,-1.153,0.238091
356,-1.15237,-1.15259,0.229607
357,-1.15369,-1.15475,0.209421
358,-1.15615,-1.15682,0.197767
359,-1.15484,-1.15531,0.192798
360,-1.15016,-1.15067,0.171318
361,-1.1606,-1.16106,0.167808
362,-1.15605,-1.15646,0.168422
363,-1.15684,-1.15705,0.161255
364,-1.15497,-1.15492,0.145715
365,-1.15004,-1.15018,0.125113
366,-1.15376,-1.15357,0.123267
367,-1.1494,-1.14933,0.10098
368,-1.14246,-1.14259,0.0805762
369,-1.12932,-1.12943,0.0535381
370,-1.12302,-1.1231,0.0388775
371,-1.11712,-1.11737,0.0210724
372,-1.11356,-1.11394,0.0044728
373,-1.10822,-1.10853,0.00250069
374,-1.11056,-1.1112,-0.0140545
375,-1.09949,-1.10035,-0.0376524
376,-1.09583,-1.09625,-0.0397348
377,-1.0948,-1.09531,-0.0560325
378,-1.09287,-1.09331,-0.0594966
379,-1.08674,-1.08747,-0.0783426
380,-1.08505,-1.08634,-0.0915461
381,-1.09969,-1.10085,-0.0873543
382,-1.09738,-1.09831,-0.107372
383,-1.09252,-1.09312,-0.101757
384,-1.09768,-1.09841,-0.108309
385,-1.1112,-1.11301,-0.157818
386,-1.09974,-1.10269,-0.220607
387,-1.09996,-1.10312,-0.253211
388,-1.10385,-1.10728,-0.272836
389,-1.10937,-1.11287,-0.27855
390,-1.11015,-1.11372,-0.304342
391,-1.10537,-1.1095,-0.316488
392,-1.10308,-1.10752,-0.302527
393,-1.10201,-1.10698,-0.323864
394,-1.10504,-1.11033,-0.350184
395,-1.11803,-1.12278,-0.32427
396,-1.1037,-1.10886,-0.382651
397,-1.11741,-1.1222,-0.366748
398,-1.11697,-1.12149,-0.370617
399,-1.12612,-1.13045,-0.3897
400,-1.12578,-1.13052,-0.403636
401,-1.1332,-1.13728,-0.425857
402,-1.13781,-1.14176,-0.435842
403,-1.15046,-1.15419,-0.468506
404,-1.11497,-1.12099,-0.468703
405,-1.10816,-1.11427,-0.479393
406,-1.10668,-1.11327,-0.529807
407,-1.10977,-1.11575,-0.53965
408,-1.10351,-1.10959,-0.57193
409,-1.10903,-1.11501,-0.609008
410,-1.07827,-1.08428,-0.673915
411,-1.09648,-1.10177,-0.680853
412,-1.09914,-1.10433,-0.700825
413,-1.10665,-1.11178,-0.725209
414,-1.11001,-1.11487,-0.727267
415,-1.12401,-1.12857,-0.727929
416,-1.12906,-1.13356,-0.735908
417,-1.15147,-1.15554,-0.695288
418,-1.16709,-1.17097,-0.677179
419,-1.17875,-1.1825,-0.662367
420,-1.19632,-1.20002,-0.605279
421,-1.17127,-1.17638,-0.625802
422,-1.14491,-1.1524,-0.664931
423,-1.13703,-1.14696,-0.682146
424,-1.15989,-1.17166,-0.633578
425,-1.14797,-1.1593,-0.663182
426,-1.13388,-1.14505,-0.688166
427,-1.14254,-1.15559,-0.66938
428,-1.13782,-1.15278,-0.672077
429,-1.12888,-1.14485,-0.688013
430,-1.10947,-1.13045,-0.687562
431,-1.12381,-1.14723,-0.649906
432,-1.12175,-1.14593,-0.645874
433,-1.13587,-1.16049,-0.615892
434,-1.13067,-1.15619,-0.616049
435,-1.12907,-1.15952,-0.602095
436,-1.13371,-1.16614,-0.592451
437,-1.14505,-1.18281,-0.558241
438,-1.1407,-1.1845,-0.560187
439,-1.14181,-1.1829,-0.560052
440,-1.14267,-1.18302,-0.549971
441,-1.14692,-1.1883,-0.55966
442,-1.15442,-1.19858,-0.57062
443,-1.14424,-1.18948,-0.573567
444,-1.15223,-1.1968,-0.564504
445,-1.15726,-1.20059,-0.569146
446,-1.16245,-1.20127,-0.577166
447,-1.15751,-1.19075,-0.585294
448,-1.14869,-1.18459,-0.567298
449,-1.14912,-1.18513,-0.598001
450,-1.16316,-1.20133,-0.595786
451,-1.15805,-1.2016,-0.612049
452,-1.15983,-1.20578,-0.619902
453,-1.16079,-1.20919,-0.618853
454,-1.16513,-1.21529,-0.616529
455,-1.16436,-1.21508,-0.621816
456,-1.16747,-1.21868,-0.619514
457,-1.17148,-1.22299,-0.61762
458,-1.1696,-1.22148,-0.621408
459,-1.17207,-1.22369,-0.614519
460,-1.1802,-1.23302,-0.603718
461,-1.19404,-1.24719,-0.567848
462,-1.21677,-1.27116,-0.531186
463,-1.18835,-1.24351,-0.557692
464,-1.19066,-1.24904,-0.541638
465,-1.18467,-1.24384,-0.540606
466,-1.18688,-1.24978,-0.520045
467,-1.19421,-1.26172,-0.499087
468,-1.18959,-1.26245,-0.487086
469,-1.19051,-1.26226,-0.483106
470,-1.18799,-1.26148,-0.47017
471,-1.19702,-1.27435,-0.434536
472,-1.19405,-1.27558,-0.423165
473,-1.19557,-1.28039,-0.414622
474,-1.19154,-1.2772,-0.413498
475,-1.19955,-1.28773,-0.397087
476,-1.20808,-1.29918,-0.371672
477,-1.23397,-1.3307,-0.313077
478,-1.19849,-1.29501,-0.357371
479,-1.2219,-1.32591,-0.305749
480,-1.22657,-1.33225,-0.287142
481,-1.22429,-1.33476,-0.278879
482,-1.21558,-1.33618,-0.271238
483,-1.16087,-1.28141,-0.355463
484,-1.1687,-1.28643,-0.34652
485,-1.17609,-1.29408,-0.31964
486,-1.17384,-1.29374,-0.29231
487,-1.17472,-1.29788,-0.271876
488,-1.1925,-1.30664,-0.292535
489,-1.17541,-1.29633,-0.296304
490,-1.18569,-1.31023,-0.244696
491,-1.18183,-1.30603,-0.245687
492,-1.18764,-1.31399,-0.216782
493,-1.17749,-1.30638,-0.221021
494,-1.20164,-1.32817,-0.173724
495,-1.19773,-1.32267,-0.173527
496,-1.20059,-1.31834,-0.188615
497,-1.20895,-1.32447,-0.176767
498,-1.22672,-1.3385,-0.160065
499,-1.22365,-1.33832,-0.152022
500,-1.20421,-1.32853,-0.145854
501,-1.19656,-1.33006,-0.132133
502,-1.22237,-1.34659,-0.113313
503,-1.23232,-1.35595,-0.0875497
504,-1.23683,-1.36345,-0.0828331
505,-1.22943,-1.36085,-0.0856604
506,-1.22378,-1.35696,-0.0815241
507,-1.22721,-1.35776,-0.0782614
508,-1.22534,-1.35357,-0.0749787
509,-1.19599,-1.33862,-0.10094
510,-1.21081,-1.34704,-0.0889514
511,-1.20986,-1.35076,-0.0799025
512,-1.21029,-1.3553,-0.0593641
513,-1.23801,-1.37778,-0.0206038
514,-1.23183,-1.37185,-0.0330816
515,-1.21349,-1.34933,-0.0445618
516,-1.21147,-1.3585,-0.012047
517,-1.18188,-1.32584,-0.0405771
518,-1.18513,-1.33044,-0.0410754
519,-1.16138,-1.3072,-0.0605905
520,-1.16729,-1.31588,-0.0189827
521,-1.19369,-1.33515,0.0144617
522,-1.18332,-1.32846,0.0218322
523,-1.20591,-1.35015,0.0674496
524,-1.21495,-1.36891,0.146511
525,-1.2224,-1.37392,0.152565
526,-1.22535,-1.3762,0.191351
527,-1.22141,-1.37116,0.220155
528,-1.20912,-1.37643,0.256751
529,-1.23256,-1.3739,0.188639
530,-1.24312,-1.38195,0.217182
531,-1.25511,-1.39469,0.23715
532,-1.26172,-1.39758,0.228193
533,-1.24699,-1.384,0.191951
534,-1.24494,-1.38193,0.203158
535,-1.24047,-1.38438,0.229139
536,-1.2445,-1.38738,0.227816
537,-1.25398,-1.4003,0.240917
538,-1.2558,-1.3986,0.239678
539,-1.25721,-1.39607,0.227036
540,-1.2641,-1.40632,0.250346
541,-1.26548,-1.40862,0.25125
542,-1.26128,-1.40783,0.252895
543,-1.28078,-1.43122,0.301568
544,-1.2822,-1.42665,0.267208
545,-1.28957,-1.43367,0.277082
546,-1.29899,-1.44383,0.305259
547,-1.30265,-1.44783,0.30665
548,-1.31133,-1.45282,0.299388
549,-1.30916,-1.45264,0.310914
550,-1.30337,-1.45486,0.318604
551,-1.30444,-1.46508,0.37838
552,-1.30325,-1.46069,0.384858
553,-1.30975,-1.46765,0.413142
554,-1.2939,-1.46872,0.448931
555,-1.29049,-1.47041,0.444482
556,-1.30174,-1.47724,0.461011
557,-1.29656,-1.48009,0.48399
558,-1.3025,-1.48681,0.495876
559,-1.31251,-1.48608,0.478561
560,-1.30965,-1.48929,0.487517
561,-1.30867,-1.48631,0.497906
562,-1.31153,-1.48934,0.508598
563,-1.3064,-1.48574,0.511827
564,-1.3041,-1.48455,0.516343
565,-1.29982,-1.48648,0.531304
566,-1.30068,-1.4888,0.542812
567,-1.30349,-1.49232,0.550208
568,-1.30301,-1.49313,0.558419
569,-1.30693,-1.49424,0.563286
570,-1.30803,-1.49947,0.575912
571,-1.30975,-1.5016,0.59051
572,-1.31305,-1.50381,0.597591
573,-1.31506,-1.50925,0.614809
574,-1.30975,-1.50636,0.621844
575,-1.31088,-1.51159,0.633869
576,-1.31199,-1.51571,0.645086
577,-1.31526,-1.52052,0.650886
578,-1.31677,-1.52245,0.664584
579,-1.3182,-1.52326,0.670275
580,-1.31949,-1.52538,0.683077
581,-1.31973,-1.52728,0.682187
582,-1.32161,-1.53161,0.697397
583,-1.32236,-1.53223,0.708294
584,-1.32322,-1.53355,0.714494
585,-1.32476,-1.53707,0.727702
586,-1.33437,-1.5478,0.740678
587,-1.32814,-1.54742,0.752236
588,-1.33376,-1.55657,0.77554
589,-1.32906,-1.5552,0.793877
590,-1.32919,-1.55833,0.808895
591,-1.33443,-1.56457,0.825484
592,-1.33843,-1.57118,0.832686
593,-1.3372,-1.5682,0.84178
594,-1.33864,-1.57512,0.852707
595,-1.34599,-1.58005,0.865869
596,-1.34067,-1.58339,0.884537
597,-1.34153,-1.58221,0.896823
598,-1.34457,-1.58753,0.908826
599,-1.33982,-1.58908,0.929478
600,-1.33882,-1.59221,0.945705
601,-1.34115,-1.59202,0.953783
602,-1.33958,-1.59245,0.9662
603,-1.33755,-1.59496,0.974432
604,-1.33713,-1.5993,0.993059
605,-1.3375,-1.60101,0.994665
606,-1.33834,-1.60465,1.01708
607,-1.33996,-1.60425,1.01566
608,-1.34116,-1.60555,1.01936
609,-1.33666,-1.60216,1.02158
610,-1.33633,-1.60389,1.03879
611,-1.33676,-1.6048,1.04409
612,-1.32859,-1.60042,1.05174
613,-1.32692,-1.59752,1.05264
614,-1.32603,-1.59663,1.05644
615,-1.32528,-1.59445,1.06684
616,-1.32759,-1.59676,1.07343
617,-1.31956,-1.59328,1.08288
618,-1.31935,-1.59601,1.0958
619,-1.31743,-1.59431,1.09871
620,-1.31744,-1.59332,1.101
621,-1.31258,-1.59266,1.12214
622,-1.31363,-1.59688,1.13145
623,-1.31711,-1.58876,1.17338
624,-1.32819,-1.58993,1.25579
625,-1.34269,-1.60021,1.34662
626,-1.37398,-1.63465,1.41523
627,-1.4338,-1.69594,1.46344
628,-1.51607,-1.76356,1.4701
629,-1.59833,-1.84233,1.50832
630,-1.69808,-1.92764,1.51203
631,-1.82216,-2.0331,1.54146
632,-1.93547,-2.1436,1.53942
633,-2.04694,-2.26694,1.51307
634,-2.14503,-2.38827,1.47751
635,-2.25955,-2.52382,1.45238
636,-2.39826,-2.68234,1.41268
637,-2.52793,-2.83202,1.40081
638,-2.64216,-2.98688,1.37873
639,-2.7935,-3.16265,1.3666
640,-2.91973,-3.34224,1.36169
641,-3.04793,-3.51958,1.32785
642,-3.16217,-3.67628,1.33103
643,-3.30585,-3.82455,1.31357
644,-3.5045,-3.95555,1.31516
645,-3.73409,-4.08904,1.31051
646,-3.92343,-4.19836,1.32047
647,-4.09183,-4.30755,1.31089
648,-4.2441,-4.41259,1.28147
649,-4.3752,-4.49487,1.27276
650,-4.47347,-4.54475,1.25976
651,-4.54804,-4.58797,1.27044
652,-4.60213,-4.63092,1.24641
653,-4.64926,-4.6691,1.235
654,-4.66625,-4.66781,1.24215
655,-4.66094,-4.65372,1.24454
656,-4.65264,-4.64778,1.22606
657,-4.6769,-4.67244,1.2039
658,-4.73074,-4.7262,1.18261
659,-4.76496,-4.76032,1.14586
660,-4.77172,-4.76631,1.09012
661,-4.78455,-4.77915,1.05901
662,-4.80215,-4.797,1.03506
663,-4.79691,-4.79239,0.979951
664,-4.8024,-4.79732,0.944808
665,-4.80437,-4.79909,0.930543
666,-4.79886,-4.79355,0.911186
667,-4.79967,-4.79446,0.915095
668,-4.79599,-4.79128,0.923167
669,-4.79347,-4.78861,0.937065
670,-4.79537,-4.79016,0.965241
671,-4.78914,-4.78387,0.968248
672,-4.77967,-4.77429,0.97696
673,-4.77867,-4.77305,0.959596
674,-4.7732,-4.76784,0.954158
675,-4.76277,-4.75755,0.959001
676,-4.76066,-4.75605,0.960063
677,-4.76561,-4.76215,0.961225
678,-4.76311,-4.75975,0.960134
679,-4.76811,-4.76525,0.959648
680,-4.76487,-4.76464,0.953752
681,-4.75614,-4.75863,0.947547
682,-4.7543,-4.76031,0.938933
683,-4.75166,-4.76159,0.928714
684,-4.74823,-4.76529,0.932337
685,-4.74743,-4.76549,0.930453
686,-4.73838,-4.76081,0.938932
687,-4.72495,-4.75002,0.945594
688,-4.72318,-4.75174,0.95624
689,-4.72332,-4.75495,0.962074
690,-4.72322,-4.75787,0.968807
691,-4.71494,-4.75528,0.974982
692,-4.71149,-4.75841,0.98935
693,-4.70533,-4.75331,0.991673
694,-4.69904,-4.75123,1.00112
695,-4.69849,-4.75426,1.01395
696,-4.6924,-4.75468,1.02702
697,-4.69024,-4.7597,1.03707
698,-4.68957,-4.76031,1.03868
699,-4.68409,-4.76264,1.05405
700,-4.68351,-4.76436,1.06587
701,-4.68,-4.76838,1.07442
702,-4.67359,-4.77041,1.09088
703,-4.67035,-4.77052,1.09741
704,-4.6615,-4.77165,1.11258
705,-4.6498,-4.77086,1.11576
706,-4.64626,-4.77329,1.1297
707,-4.63866,-4.77438,1.12886
708,-4.62694,-4.77551,1.14174
709,-4.62195,-4.78231,1.1413
710,-4.60627,-4.77525,1.16307
711,-4.58845,-4.77516,1.16527
712,-4.54467,-4.76495,1.16308
713,-4.5084,-4.76136,1.16766
714,-4.48823,-4.75269,1.18223
715,-4.47889,-4.75259,1.18368
716,-4.45232,-4.74671,1.19229
717,-4.43725,-4.74101,1.19075
718,-4.41747,-4.74162,1.19784
719,-4.40376,-4.7371,1.18849
720,-4.39119,-4.73613,1.20024
721,-4.38242,-4.73993,1.20089
722,-4.3707,-4.74615,1.21125
723,-4.35763,-4.74875,1.21201
724,-4.35019,-4.75757,1.22265
725,-4.34087,-4.75567,1.22458
726,-4.32722,-4.7706,1.23566
727,-4.3131,-4.77308,1.22942
728,-4.29881,-4.77778,1.22658
